SCORE;CVE;CWE;FIRST_INTRODUCED;PROJECT_NAME;PROJECT_URL;PRODUCT_NAME;ORG_DISPLAY_NAME;ISSUE_SEVERITY;EXPLOIT_MATURITY;COMPUTED_FIXABILITY;ISSUE_URL;ISSUE_TYPE
78;"[""CVE-2018-18064""]";"[""CWE-787""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-CAIRO-1542506;Vulnerability
113;"[""CVE-2008-3234""]";"[""CWE-264""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENSSH-1555766;Vulnerability
54;"[""CVE-2024-56406""]";"[""CWE-787""]";2025-04-14 06:49:28.915;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-PERL-9689899;Vulnerability
54;"[""CVE-2025-5702""]";[];2025-06-06 07:09:39.658;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-GLIBC-10304426;Vulnerability
48;"[""CVE-2025-32989""]";"[""CWE-295""]";2025-07-11 02:53:34.232;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Medium;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-GNUTLS28-10690993;Vulnerability
40;"[""CVE-2025-31115""]";"[""CWE-366"",""CWE-416"",""CWE-476"",""CWE-826""]";2025-04-04 07:04:27.378;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-XZUTILS-9652973;Vulnerability
54;"[""CVE-2025-8058""]";[];2025-07-24 07:21:26.443;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-GLIBC-10881529;Vulnerability
54;"[""CVE-2025-1094""]";[];2025-02-14 06:31:21.336;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-POSTGRESQL15-8720626;Vulnerability
40;"[""CVE-2023-39329""]";"[""CWE-400""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-7427599;Vulnerability
83;"[""CVE-2016-8678""]";"[""CWE-125""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-IMAGEMAGICK-1548461;Vulnerability
138;"[""CVE-2023-7104""]";"[""CWE-119""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-SQLITE3-6139924;Vulnerability
128;"[""CVE-2024-9287""]";"[""CWE-77""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;High;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-PYTHON311-8305721;Vulnerability
54;"[""CVE-2022-49043""]";[];2025-01-27 05:38:52.959;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-LIBXML2-8663287;Vulnerability
139;"[""CVE-2017-17479""]";"[""CWE-787""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555618;Vulnerability
79;"[""CVE-2016-9115""]";"[""CWE-119""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1556010;Vulnerability
93;"[""CVE-2023-1916""]";"[""CWE-125""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-TIFF-5416364;Vulnerability
85;"[""CVE-2017-18018""]";"[""CWE-362""]";2024-10-28 10:03:52.190;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-COREUTILS-1543947;Vulnerability
66;"[""CVE-2021-45346""]";"[""CWE-401""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-SQLITE3-2407042;Vulnerability
90;"[""CVE-2008-1687""]";[];2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-M4-1553473;Vulnerability
79;"[""CVE-2016-10505""]";"[""CWE-476""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555659;Vulnerability
79;"[""CVE-2019-6988""]";"[""CWE-770""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555911;Vulnerability
137;"[""CVE-2024-9681""]";"[""CWE-697""]";2024-11-07 05:31:36.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-CURL-8344255;Vulnerability
40;"[""CVE-2023-51792""]";[];2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-LIBDE265-6672145;Vulnerability
121;"[""CVE-2024-7592""]";"[""CWE-1333""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;High;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-PYTHON311-7707942;Vulnerability
78;"[""CVE-2023-1972""]";"[""CWE-787""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-BINUTILS-5422222;Vulnerability
61;"[""CVE-2011-3389""]";"[""CWE-20""]";2024-10-28 10:03:52.190;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;Proof of Concept;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-GNUTLS28-1547121;Vulnerability
152;"[""CVE-2017-17973""]";"[""CWE-416""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-TIFF-1561130;Vulnerability
95;"[""CVE-2023-52426""]";"[""CWE-776""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-EXPAT-6227603;Vulnerability
66;"[""CVE-2023-26966""]";"[""CWE-120""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-TIFF-5749338;Vulnerability
109;"[""CVE-2023-3618""]";"[""CWE-120""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-TIFF-5773187;Vulnerability
40;"[""CVE-2024-28182""]";[];2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-NGHTTP2-6541749;Vulnerability
56;"[""CVE-2020-15719""]";"[""CWE-295""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENLDAP-1555918;Vulnerability
103;"[""CVE-2024-10976""]";[];2024-11-16 05:55:42.816;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-POSTGRESQL15-8381255;Vulnerability
123;"[""CVE-2023-51767""]";[];2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENSSH-6139205;Vulnerability
167;"[""CVE-2023-31486""]";"[""CWE-295""]";2024-10-28 10:03:52.190;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-PERL-5489184;Vulnerability
40;"[""CVE-2024-31047""]";[];2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENEXR-6594465;Vulnerability
81;"[""CVE-2021-3575""]";"[""CWE-787""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;High;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555936;Vulnerability
105;"[""CVE-2018-15607""]";"[""CWE-400""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-IMAGEMAGICK-1548737;Vulnerability
54;"[""CVE-2024-10524""]";"[""CWE-918""]";2024-11-19 05:27:41.779;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-WGET-8383915;Vulnerability
125;"[""CVE-2021-20311""]";"[""CWE-369""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-IMAGEMAGICK-1548871;Vulnerability
44;"[""CVE-2023-27043""]";"[""CWE-20""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Medium;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-PYTHON311-5430932;Vulnerability
40;"[""CVE-2024-53589""]";[];2024-12-07 05:41:18.081;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-BINUTILS-8491075;Vulnerability
78;"[""CVE-2018-20846""]";"[""CWE-20""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555638;Vulnerability
239;"[""CVE-2024-10979""]";"[""CWE-610""]";2024-11-16 05:55:42.816;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;High;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-POSTGRESQL15-8381250;Vulnerability
64;"[""CVE-2017-14159""]";"[""CWE-665""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENLDAP-1555631;Vulnerability
66;"[""CVE-2023-2908""]";"[""CWE-476""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Medium;No Known Exploit;Fixable;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-TIFF-5750144;Vulnerability
115;"[""CVE-2018-16376""]";"[""CWE-787""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555892;Vulnerability
40;"[""CVE-2023-39327""]";"[""CWE-400""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-7427598;Vulnerability
71;"[""CVE-2012-0039""]";"[""CWE-310""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-GLIB20-1547042;Vulnerability
104;"[""CVE-2023-39615""]";"[""CWE-119""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-LIBXML2-5871333;Vulnerability
121;"[""CVE-2020-15778""]";"[""CWE-78""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENSSH-1556262;Vulnerability
62;"[""CVE-2018-9996""]";"[""CWE-674""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-BINUTILS-1542259;Vulnerability
125;"[""CVE-2023-25193""]";"[""CWE-770""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-HARFBUZZ-3311294;Vulnerability
132;"[""CVE-2024-28757""]";"[""CWE-776""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-EXPAT-6420595;Vulnerability
62;"[""CVE-2017-14988""]";"[""CWE-400""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENEXR-1555478;Vulnerability
59;"[""CVE-2007-2768""]";"[""CWE-200""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENSSH-1555751;Vulnerability
114;"[""CVE-2016-9581""]";"[""CWE-119"",""CWE-122"",""CWE-835""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-OPENJPEG2-1555684;Vulnerability
125;"[""CVE-2018-5709""]";"[""CWE-190""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-KRB5-1549480;Vulnerability
79;"[""CVE-2019-6462""]";"[""CWE-835""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-CAIRO-1542729;Vulnerability
126;"[""CVE-2017-16232""]";"[""CWE-772""]";2024-10-28 10:04:41.102;docker-image|iuriikogan/nodejs-goof-insights;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841;Snyk Container;CBIR - TechOps;Low;No Known Exploit;No Fix Supported;https://app.snyk.io/org/cbir-techops/project/f87cd0c3-4940-4e1f-bb08-556c84390841#issue-SNYK-DEBIAN12-TIFF-1560922;Vulnerability
